x2_protein_mg_ml,x1_il_wt_pct,predicted_ci,criterion
4.040404040404041,4.040404040404041,0.6842408598673535,predicted_CI >= 0.1
4.040404040404041,5.050505050505051,0.6842408598673535,predicted_CI >= 0.1
4.040404040404041,6.0606060606060606,0.6842408598673535,predicted_CI >= 0.1
4.040404040404041,7.070707070707071,0.6842408598673535,predicted_CI >= 0.1
4.040404040404041,8.080808080808081,0.6842408598673535,predicted_CI >= 0.1
4.040404040404041,9.090909090909092,0.5621155280006168,predicted_CI >= 0.1
4.040404040404041,10.101010101010102,0.5621155280006168,predicted_CI >= 0.1
4.040404040404041,11.111111111111112,0.5621155280006168,predicted_CI >= 0.1
4.040404040404041,12.121212121212121,0.5621155280006168,predicted_CI >= 0.1
4.040404040404041,13.131313131313131,0.5621155280006168,predicted_CI >= 0.1
4.040404040404041,14.141414141414142,0.5621155280006168,predicted_CI >= 0.1
4.040404040404041,15.151515151515152,0.5621155280006168,predicted_CI >= 0.1
4.040404040404041,16.161616161616163,0.5621155280006168,predicted_CI >= 0.1
4.040404040404041,17.171717171717173,0.5621155280006168,predicted_CI >= 0.1
5.050505050505051,4.040404040404041,0.6842408598673535,predicted_CI >= 0.1
5.050505050505051,5.050505050505051,0.6842408598673535,predicted_CI >= 0.1
5.050505050505051,6.0606060606060606,0.6842408598673535,predicted_CI >= 0.1
5.050505050505051,7.070707070707071,0.6842408598673535,predicted_CI >= 0.1
5.050505050505051,8.080808080808081,0.6842408598673535,predicted_CI >= 0.1
5.050505050505051,9.090909090909092,0.5621155280006168,predicted_CI >= 0.1
5.050505050505051,10.101010101010102,0.5621155280006168,predicted_CI >= 0.1
5.050505050505051,11.111111111111112,0.5621155280006168,predicted_CI >= 0.1
5.050505050505051,12.121212121212121,0.5621155280006168,predicted_CI >= 0.1
5.050505050505051,13.131313131313131,0.5621155280006168,predicted_CI >= 0.1
5.050505050505051,14.141414141414142,0.5621155280006168,predicted_CI >= 0.1
5.050505050505051,15.151515151515152,0.5621155280006168,predicted_CI >= 0.1
5.050505050505051,16.161616161616163,0.5621155280006168,predicted_CI >= 0.1
5.050505050505051,17.171717171717173,0.5621155280006168,predicted_CI >= 0.1
6.0606060606060606,4.040404040404041,0.6842408598673535,predicted_CI >= 0.1
6.0606060606060606,5.050505050505051,0.6842408598673535,predicted_CI >= 0.1
6.0606060606060606,6.0606060606060606,0.6842408598673535,predicted_CI >= 0.1
6.0606060606060606,7.070707070707071,0.6842408598673535,predicted_CI >= 0.1
6.0606060606060606,8.080808080808081,0.6842408598673535,predicted_CI >= 0.1
6.0606060606060606,9.090909090909092,0.5621155280006168,predicted_CI >= 0.1
6.0606060606060606,10.101010101010102,0.5621155280006168,predicted_CI >= 0.1
6.0606060606060606,11.111111111111112,0.5621155280006168,predicted_CI >= 0.1
6.0606060606060606,12.121212121212121,0.5621155280006168,predicted_CI >= 0.1
6.0606060606060606,13.131313131313131,0.5621155280006168,predicted_CI >= 0.1
6.0606060606060606,14.141414141414142,0.5621155280006168,predicted_CI >= 0.1
6.0606060606060606,15.151515151515152,0.5621155280006168,predicted_CI >= 0.1
6.0606060606060606,16.161616161616163,0.5621155280006168,predicted_CI >= 0.1
6.0606060606060606,17.171717171717173,0.5621155280006168,predicted_CI >= 0.1
7.070707070707071,4.040404040404041,0.6842408598673535,predicted_CI >= 0.1
7.070707070707071,5.050505050505051,0.6842408598673535,predicted_CI >= 0.1
7.070707070707071,6.0606060606060606,0.6842408598673535,predicted_CI >= 0.1
7.070707070707071,7.070707070707071,0.6842408598673535,predicted_CI >= 0.1
7.070707070707071,8.080808080808081,0.6842408598673535,predicted_CI >= 0.1
7.070707070707071,9.090909090909092,0.5621155280006168,predicted_CI >= 0.1
7.070707070707071,10.101010101010102,0.5621155280006168,predicted_CI >= 0.1
7.070707070707071,11.111111111111112,0.5621155280006168,predicted_CI >= 0.1
7.070707070707071,12.121212121212121,0.5621155280006168,predicted_CI >= 0.1
7.070707070707071,13.131313131313131,0.5621155280006168,predicted_CI >= 0.1
7.070707070707071,14.141414141414142,0.5621155280006168,predicted_CI >= 0.1
7.070707070707071,15.151515151515152,0.5621155280006168,predicted_CI >= 0.1
7.070707070707071,16.161616161616163,0.5621155280006168,predicted_CI >= 0.1
7.070707070707071,17.171717171717173,0.5621155280006168,predicted_CI >= 0.1
8.080808080808081,4.040404040404041,0.6842408598673535,predicted_CI >= 0.1
8.080808080808081,5.050505050505051,0.6842408598673535,predicted_CI >= 0.1
8.080808080808081,6.0606060606060606,0.6842408598673535,predicted_CI >= 0.1
8.080808080808081,7.070707070707071,0.6842408598673535,predicted_CI >= 0.1
8.080808080808081,8.080808080808081,0.6842408598673535,predicted_CI >= 0.1
8.080808080808081,9.090909090909092,0.5621155280006168,predicted_CI >= 0.1
8.080808080808081,10.101010101010102,0.5621155280006168,predicted_CI >= 0.1
8.080808080808081,11.111111111111112,0.5621155280006168,predicted_CI >= 0.1
8.080808080808081,12.121212121212121,0.5621155280006168,predicted_CI >= 0.1
8.080808080808081,13.131313131313131,0.5621155280006168,predicted_CI >= 0.1
8.080808080808081,14.141414141414142,0.5621155280006168,predicted_CI >= 0.1
8.080808080808081,15.151515151515152,0.5621155280006168,predicted_CI >= 0.1
8.080808080808081,16.161616161616163,0.5621155280006168,predicted_CI >= 0.1
8.080808080808081,17.171717171717173,0.5621155280006168,predicted_CI >= 0.1
9.090909090909092,4.040404040404041,0.6842408598673535,predicted_CI >= 0.1
9.090909090909092,5.050505050505051,0.6842408598673535,predicted_CI >= 0.1
9.090909090909092,6.0606060606060606,0.6842408598673535,predicted_CI >= 0.1
9.090909090909092,7.070707070707071,0.6842408598673535,predicted_CI >= 0.1
9.090909090909092,8.080808080808081,0.6842408598673535,predicted_CI >= 0.1
9.090909090909092,9.090909090909092,0.5621155280006168,predicted_CI >= 0.1
9.090909090909092,10.101010101010102,0.5621155280006168,predicted_CI >= 0.1
9.090909090909092,11.111111111111112,0.5621155280006168,predicted_CI >= 0.1
9.090909090909092,12.121212121212121,0.5621155280006168,predicted_CI >= 0.1
9.090909090909092,13.131313131313131,0.5621155280006168,predicted_CI >= 0.1
9.090909090909092,14.141414141414142,0.5621155280006168,predicted_CI >= 0.1
9.090909090909092,15.151515151515152,0.5621155280006168,predicted_CI >= 0.1
9.090909090909092,16.161616161616163,0.5621155280006168,predicted_CI >= 0.1
9.090909090909092,17.171717171717173,0.5621155280006168,predicted_CI >= 0.1
10.101010101010102,4.040404040404041,0.6842408598673535,predicted_CI >= 0.1
10.101010101010102,5.050505050505051,0.6842408598673535,predicted_CI >= 0.1
10.101010101010102,6.0606060606060606,0.6842408598673535,predicted_CI >= 0.1
10.101010101010102,7.070707070707071,0.6842408598673535,predicted_CI >= 0.1
10.101010101010102,8.080808080808081,0.6842408598673535,predicted_CI >= 0.1
10.101010101010102,9.090909090909092,0.5621155280006168,predicted_CI >= 0.1
10.101010101010102,10.101010101010102,0.5621155280006168,predicted_CI >= 0.1
10.101010101010102,11.111111111111112,0.5621155280006168,predicted_CI >= 0.1
10.101010101010102,12.121212121212121,0.5621155280006168,predicted_CI >= 0.1
10.101010101010102,13.131313131313131,0.5621155280006168,predicted_CI >= 0.1
10.101010101010102,14.141414141414142,0.5621155280006168,predicted_CI >= 0.1
10.101010101010102,15.151515151515152,0.5621155280006168,predicted_CI >= 0.1
10.101010101010102,16.161616161616163,0.5621155280006168,predicted_CI >= 0.1
10.101010101010102,17.171717171717173,0.5621155280006168,predicted_CI >= 0.1
11.111111111111112,4.040404040404041,0.6842408598673535,predicted_CI >= 0.1
11.111111111111112,5.050505050505051,0.6842408598673535,predicted_CI >= 0.1
11.111111111111112,6.0606060606060606,0.6842408598673535,predicted_CI >= 0.1
11.111111111111112,7.070707070707071,0.6842408598673535,predicted_CI >= 0.1
11.111111111111112,8.080808080808081,0.6842408598673535,predicted_CI >= 0.1
11.111111111111112,9.090909090909092,0.5621155280006168,predicted_CI >= 0.1
11.111111111111112,10.101010101010102,0.5621155280006168,predicted_CI >= 0.1
11.111111111111112,11.111111111111112,0.5621155280006168,predicted_CI >= 0.1
11.111111111111112,12.121212121212121,0.5621155280006168,predicted_CI >= 0.1
11.111111111111112,13.131313131313131,0.5621155280006168,predicted_CI >= 0.1
11.111111111111112,14.141414141414142,0.5621155280006168,predicted_CI >= 0.1
11.111111111111112,15.151515151515152,0.5621155280006168,predicted_CI >= 0.1
11.111111111111112,16.161616161616163,0.5621155280006168,predicted_CI >= 0.1
11.111111111111112,17.171717171717173,0.5621155280006168,predicted_CI >= 0.1
12.121212121212121,4.040404040404041,0.6842408598673535,predicted_CI >= 0.1
12.121212121212121,5.050505050505051,0.6842408598673535,predicted_CI >= 0.1
12.121212121212121,6.0606060606060606,0.6842408598673535,predicted_CI >= 0.1
12.121212121212121,7.070707070707071,0.6842408598673535,predicted_CI >= 0.1
12.121212121212121,8.080808080808081,0.6842408598673535,predicted_CI >= 0.1
12.121212121212121,9.090909090909092,0.5621155280006168,predicted_CI >= 0.1
12.121212121212121,10.101010101010102,0.5621155280006168,predicted_CI >= 0.1
12.121212121212121,11.111111111111112,0.5621155280006168,predicted_CI >= 0.1
12.121212121212121,12.121212121212121,0.5621155280006168,predicted_CI >= 0.1
12.121212121212121,13.131313131313131,0.5621155280006168,predicted_CI >= 0.1
12.121212121212121,14.141414141414142,0.5621155280006168,predicted_CI >= 0.1
12.121212121212121,15.151515151515152,0.5621155280006168,predicted_CI >= 0.1
12.121212121212121,16.161616161616163,0.5621155280006168,predicted_CI >= 0.1
12.121212121212121,17.171717171717173,0.5621155280006168,predicted_CI >= 0.1
13.131313131313131,4.040404040404041,0.6842408598673535,predicted_CI >= 0.1
13.131313131313131,5.050505050505051,0.6842408598673535,predicted_CI >= 0.1
13.131313131313131,6.0606060606060606,0.6842408598673535,predicted_CI >= 0.1
13.131313131313131,7.070707070707071,0.6842408598673535,predicted_CI >= 0.1
13.131313131313131,8.080808080808081,0.6842408598673535,predicted_CI >= 0.1
13.131313131313131,9.090909090909092,0.5621155280006168,predicted_CI >= 0.1
13.131313131313131,10.101010101010102,0.5621155280006168,predicted_CI >= 0.1
13.131313131313131,11.111111111111112,0.5621155280006168,predicted_CI >= 0.1
13.131313131313131,12.121212121212121,0.5621155280006168,predicted_CI >= 0.1
13.131313131313131,13.131313131313131,0.5621155280006168,predicted_CI >= 0.1
13.131313131313131,14.141414141414142,0.5621155280006168,predicted_CI >= 0.1
13.131313131313131,15.151515151515152,0.5621155280006168,predicted_CI >= 0.1
13.131313131313131,16.161616161616163,0.5621155280006168,predicted_CI >= 0.1
13.131313131313131,17.171717171717173,0.5621155280006168,predicted_CI >= 0.1
14.141414141414142,4.040404040404041,0.6842408598673535,predicted_CI >= 0.1
14.141414141414142,5.050505050505051,0.6842408598673535,predicted_CI >= 0.1
14.141414141414142,6.0606060606060606,0.6842408598673535,predicted_CI >= 0.1
14.141414141414142,7.070707070707071,0.6842408598673535,predicted_CI >= 0.1
14.141414141414142,8.080808080808081,0.6842408598673535,predicted_CI >= 0.1
14.141414141414142,9.090909090909092,0.5621155280006168,predicted_CI >= 0.1
14.141414141414142,10.101010101010102,0.5621155280006168,predicted_CI >= 0.1
14.141414141414142,11.111111111111112,0.5621155280006168,predicted_CI >= 0.1
14.141414141414142,12.121212121212121,0.5621155280006168,predicted_CI >= 0.1
14.141414141414142,13.131313131313131,0.5621155280006168,predicted_CI >= 0.1
14.141414141414142,14.141414141414142,0.5621155280006168,predicted_CI >= 0.1
14.141414141414142,15.151515151515152,0.5621155280006168,predicted_CI >= 0.1
14.141414141414142,16.161616161616163,0.5621155280006168,predicted_CI >= 0.1
14.141414141414142,17.171717171717173,0.5621155280006168,predicted_CI >= 0.1
15.151515151515152,4.040404040404041,0.4881062247943449,predicted_CI >= 0.1
15.151515151515152,5.050505050505051,0.4881062247943449,predicted_CI >= 0.1
15.151515151515152,6.0606060606060606,0.4881062247943449,predicted_CI >= 0.1
15.151515151515152,7.070707070707071,0.4881062247943449,predicted_CI >= 0.1
15.151515151515152,8.080808080808081,0.4881062247943449,predicted_CI >= 0.1
15.151515151515152,9.090909090909092,0.562344484342323,predicted_CI >= 0.1
15.151515151515152,10.101010101010102,0.562344484342323,predicted_CI >= 0.1
15.151515151515152,11.111111111111112,0.562344484342323,predicted_CI >= 0.1
15.151515151515152,12.121212121212121,0.562344484342323,predicted_CI >= 0.1
15.151515151515152,13.131313131313131,0.562344484342323,predicted_CI >= 0.1
15.151515151515152,14.141414141414142,0.562344484342323,predicted_CI >= 0.1
15.151515151515152,15.151515151515152,0.562344484342323,predicted_CI >= 0.1
15.151515151515152,16.161616161616163,0.562344484342323,predicted_CI >= 0.1
15.151515151515152,17.171717171717173,0.562344484342323,predicted_CI >= 0.1
15.151515151515152,18.181818181818183,0.34965428112817404,predicted_CI >= 0.1
15.151515151515152,19.191919191919194,0.34965428112817404,predicted_CI >= 0.1
15.151515151515152,20.202020202020204,0.34965428112817404,predicted_CI >= 0.1
15.151515151515152,21.212121212121215,0.34965428112817404,predicted_CI >= 0.1
15.151515151515152,22.222222222222225,0.34965428112817404,predicted_CI >= 0.1
