
  1.320000e-01,   1.997081e+06,   3.278271e+06,   1.276930e+06,   6.006205e+06,   2.052708e+06
  1.335000e-01,   1.919914e+06,   3.112942e+06,   1.234273e+06,   5.769746e+06,   1.945606e+06
  1.350000e-01,   1.845629e+06,   2.954755e+06,   1.192532e+06,   5.542142e+06,   1.846884e+06
  1.365000e-01,   1.774111e+06,   2.803413e+06,   1.151709e+06,   5.323426e+06,   1.755931e+06
  1.380000e-01,   1.705246e+06,   2.658661e+06,   1.111806e+06,   5.113602e+06,   1.672165e+06
  1.395000e-01,   1.638926e+06,   2.520278e+06,   1.072824e+06,   4.912640e+06,   1.595037e+06
  1.410000e-01,   1.575046e+06,   2.388076e+06,   1.034762e+06,   4.720471e+06,   1.524031e+06
  1.425000e-01,   1.513507e+06,   2.261889e+06,   9.976200e+05,   4.536995e+06,   1.458658e+06
  1.440000e-01,   1.454213e+06,   2.141573e+06,   9.613950e+05,   4.362071e+06,   1.398462e+06
  1.455000e-01,   1.397074e+06,   2.027000e+06,   9.260841e+05,   4.195523e+06,   1.343015e+06
  1.470000e-01,   1.342004e+06,   1.918055e+06,   8.916832e+05,   4.037139e+06,   1.291916e+06
  1.485000e-01,   1.288919e+06,   1.814631e+06,   8.581877e+05,   3.886669e+06,   1.244793e+06
  1.500000e-01,   1.237744e+06,   1.716625e+06,   8.255918e+05,   3.743832e+06,   1.201297e+06
  1.515000e-01,   1.188405e+06,   1.623942e+06,   7.938891e+05,   3.608316e+06,   1.161107e+06
  1.530000e-01,   1.140833e+06,   1.536485e+06,   7.630725e+05,   3.479778e+06,   1.123924e+06
  1.545000e-01,   1.094962e+06,   1.454155e+06,   7.331341e+05,   3.357853e+06,   1.089470e+06
  1.560000e-01,   1.050732e+06,   1.376855e+06,   7.040655e+05,   3.242152e+06,   1.057491e+06
  1.575000e-01,   1.008085e+06,   1.304480e+06,   6.758573e+05,   3.132270e+06,   1.027752e+06
  1.590000e-01,   9.669663e+05,   1.236923e+06,   6.484999e+05,   3.027790e+06,   1.000037e+06
  1.605000e-01,   9.273263e+05,   1.174070e+06,   6.219830e+05,   2.928286e+06,   9.741458e+05
  1.620000e-01,   8.891170e+05,   1.115800e+06,   5.962955e+05,   2.833330e+06,   9.498980e+05
  1.635000e-01,   8.522938e+05,   1.061989e+06,   5.714261e+05,   2.742496e+06,   9.271269e+05
  1.650000e-01,   8.168145e+05,   1.012501e+06,   5.473630e+05,   2.655365e+06,   9.056806e+05
  1.665000e-01,   7.826396e+05,   9.671967e+05,   5.240939e+05,   2.571528e+06,   8.854209e+05
  1.680000e-01,   7.497320e+05,   9.259279e+05,   5.016060e+05,   2.490597e+06,   8.662220e+05
  1.695000e-01,   7.180565e+05,   8.885401e+05,   4.798863e+05,   2.412200e+06,   8.479696e+05
  1.710000e-01,   6.875796e+05,   8.548718e+05,   4.589214e+05,   2.335994e+06,   8.305602e+05
  1.725000e-01,   6.582698e+05,   8.247553e+05,   4.386975e+05,   2.261663e+06,   8.139004e+05
  1.740000e-01,   6.300968e+05,   7.980169e+05,   4.192006e+05,   2.188920e+06,   7.979057e+05
  1.755000e-01,   6.030316e+05,   7.744774e+05,   4.004166e+05,   2.117517e+06,   7.825001e+05
  1.770000e-01,   5.770464e+05,   7.539527e+05,   3.823308e+05,   2.047236e+06,   7.676154e+05
  1.785000e-01,   5.521143e+05,   7.362547e+05,   3.649287e+05,   1.977900e+06,   7.531905e+05
  1.800000e-01,   5.282091e+05,   7.211915e+05,   3.481954e+05,   1.909368e+06,   7.391709e+05
  1.815000e-01,   5.053053e+05,   7.085686e+05,   3.321159e+05,   1.841535e+06,   7.255080e+05
  1.830000e-01,   4.833778e+05,   6.981897e+05,   3.166752e+05,   1.774334e+06,   7.121588e+05
  1.845000e-01,   4.624019e+05,   6.898571e+05,   3.018582e+05,   1.707733e+06,   6.990855e+05
  1.860000e-01,   4.423533e+05,   6.833731e+05,   2.876495e+05,   1.641733e+06,   6.862546e+05
  1.875000e-01,   4.232076e+05,   6.785408e+05,   2.740339e+05,   1.576366e+06,   6.736372e+05
  1.890000e-01,   4.049407e+05,   6.751648e+05,   2.609962e+05,   1.511691e+06,   6.612081e+05
  1.905000e-01,   3.875284e+05,   6.730524e+05,   2.485210e+05,   1.447794e+06,   6.489458e+05
  1.920000e-01,   3.709464e+05,   6.720143e+05,   2.365932e+05,   1.384781e+06,   6.368321e+05
  1.935000e-01,   3.551706e+05,   6.718659e+05,   2.251976e+05,   1.322777e+06,   6.248516e+05
  1.950000e-01,   3.401763e+05,   6.724280e+05,   2.143189e+05,   1.261920e+06,   6.129921e+05
  1.965000e-01,   3.259391e+05,   6.735278e+05,   2.039423e+05,   1.202361e+06,   6.012433e+05
  1.980000e-01,   3.124342e+05,   6.749997e+05,   1.940526e+05,   1.144254e+06,   5.895978e+05
  1.995000e-01,   2.996366e+05,   6.766863e+05,   1.846352e+05,   1.087759e+06,   5.780498e+05
  2.010000e-01,   2.875213e+05,   6.784391e+05,   1.756752e+05,   1.033032e+06,   5.665958e+05
  2.025000e-01,   2.760630e+05,   6.801192e+05,   1.671582e+05,   9.802276e+05,   5.552337e+05
  2.040000e-01,   2.652365e+05,   6.815981e+05,   1.590698e+05,   9.294922e+05,   5.439630e+05
  2.055000e-01,   2.550164e+05,   6.827582e+05,   1.513958e+05,   8.809616e+05,   5.327848e+05
  2.070000e-01,   2.453771e+05,   6.834931e+05,   1.441221e+05,   8.347592e+05,   5.217012e+05
  2.085000e-01,   2.362934e+05,   6.837085e+05,   1.372349e+05,   7.909933e+05,   5.107153e+05
  2.100000e-01,   2.277397e+05,   6.833221e+05,   1.307205e+05,   7.497553e+05,   4.998314e+05
  2.115000e-01,   2.196908e+05,   6.822638e+05,   1.245657e+05,   7.111182e+05,   4.890543e+05
  2.130000e-01,   2.121217e+05,   6.804762e+05,   1.187571e+05,   6.751357e+05,   4.783896e+05
